replicate,rank,top-100 model,top-100 acquired
1,0,0.2,0.01
1,1,0.09,0.07
1,2,0.12,0.07
1,3,0.15,0.11
1,4,0.2,0.13
1,5,0.25,0.16
2,0,0.15,0.01
2,1,0.14,0.06
2,2,0.2,0.06
2,3,0.3,0.1
2,4,0.2,0.17
2,5,0.06,0.21
3,0,0.21,0.01
3,1,0.19,0.04
3,2,0.17,0.09
3,3,0.25,0.13
3,4,0.15,0.17
3,5,0.2,0.21
4,0,0.17,0.02
4,1,0.25,0.04
4,2,0.13,0.1
4,3,0.17,0.14
4,4,0.17,0.19
4,5,0.17,0.2
5,0,0.21,0.01
5,1,0.26,0.04
5,2,0.11,0.11
5,3,0.12,0.17
5,4,0.12,0.2
5,5,0.16,0.22
6,0,0.23,0.01
6,1,0.18,0.09
6,2,0.09,0.1
6,3,0.27,0.12
6,4,0.13,0.21
6,5,0.25,0.22
7,0,0.21,0.01
7,1,0.15,0.08
7,2,0.16,0.1
7,3,0.09,0.11
7,4,0.18,0.13
7,5,0.14,0.16
8,0,0.14,0.01
8,1,0.12,0.02
8,2,0.28,0.07
8,3,0.12,0.15
8,4,0.31,0.16
8,5,0.14,0.23
9,0,0.17,0.02
9,1,0.16,0.03
9,2,0.23,0.08
9,3,0.28,0.1
9,4,0.15,0.19
9,5,0.3,0.2
10,0,0.16,0.01
10,1,0.22,0.07
10,2,0.1,0.1
10,3,0.13,0.1
10,4,0.27,0.1
10,5,0.23,0.19
11,0,0.18,0.01
11,1,0.17,0.07
11,2,0.22,0.1
11,3,0.18,0.17
11,4,0.25,0.18
11,5,0.23,0.22
12,0,0.16,0.01
12,1,0.19,0.04
12,2,0.2,0.1
12,3,0.19,0.13
12,4,0.18,0.17
12,5,0.11,0.18
13,0,0.22,0.01
13,1,0.16,0.03
13,2,0.11,0.05
13,3,0.16,0.09
13,4,0.29,0.11
13,5,0.19,0.22
14,0,0.11,0.01
14,1,0.2,0.03
14,2,0.19,0.07
14,3,0.18,0.12
14,4,0.05,0.14
14,5,0.26,0.15
15,0,0.14,0.01
15,1,0.14,0.04
15,2,0.31,0.08
15,3,0.2,0.19
15,4,0.27,0.2
15,5,0.17,0.22
16,0,0.14,0.01
16,1,0.12,0.04
16,2,0.12,0.07
16,3,0.19,0.07
16,4,0.17,0.09
16,5,0.09,0.14
17,0,0.21,0.02
17,1,0.18,0.06
17,2,0.2,0.1
17,3,0.23,0.14
17,4,0.19,0.2
17,5,0.15,0.22
18,0,0.2,0.02
18,1,0.17,0.09
18,2,0.23,0.13
18,3,0.18,0.16
18,4,0.18,0.17
18,5,0.25,0.18
19,0,0.09,0.01
19,1,0.15,0.03
19,2,0.22,0.08
19,3,0.18,0.15
19,4,0.11,0.18
19,5,0.16,0.2
20,0,0.16,0.01
20,1,0.13,0.05
20,2,0.21,0.08
20,3,0.24,0.15
20,4,0.15,0.19
20,5,0.2,0.2
21,0,0.21,0.01
21,1,0.27,0.07
21,2,0.26,0.13
21,3,0.3,0.19
21,4,0.31,0.23
21,5,0.3,0.27
22,0,0.11,0.01
22,1,0.15,0.04
22,2,0.19,0.1
22,3,0.26,0.12
22,4,0.18,0.15
22,5,0.32,0.15
23,0,0.17,0.01
23,1,0.18,0.05
23,2,0.11,0.1
23,3,0.2,0.14
23,4,0.09,0.18
23,5,0.29,0.19
24,0,0.2,0.01
24,1,0.25,0.05
24,2,0.22,0.12
24,3,0.18,0.17
24,4,0.22,0.2
24,5,0.29,0.22
25,0,0.2,0.01
25,1,0.22,0.03
25,2,0.22,0.11
25,3,0.14,0.14
25,4,0.24,0.15
25,5,0.19,0.18
26,0,0.14,0.01
26,1,0.26,0.06
26,2,0.12,0.12
26,3,0.09,0.15
26,4,0.16,0.15
26,5,0.16,0.18
27,0,0.15,0.01
27,1,0.09,0.07
27,2,0.13,0.1
27,3,0.17,0.15
27,4,0.22,0.16
27,5,0.16,0.18
28,0,0.12,0.01
28,1,0.12,0.04
28,2,0.2,0.06
28,3,0.17,0.08
28,4,0.15,0.11
28,5,0.18,0.16
29,0,0.19,0.02
29,1,0.13,0.03
29,2,0.14,0.07
29,3,0.15,0.13
29,4,0.14,0.16
29,5,0.29,0.16
30,0,0.18,0.02
30,1,0.25,0.06
30,2,0.26,0.14
30,3,0.13,0.18
30,4,0.13,0.2
30,5,0.32,0.23
