replicate,rank,top-100 model,top-100 acquired
1,0,0.2,0.04
1,1,0.12,0.11
1,2,0.14,0.12
1,3,0.19,0.14
1,4,0.25,0.18
1,5,0.27,0.21
2,0,0.09,0.04
2,1,0.17,0.07
2,2,0.15,0.1
2,3,0.26,0.15
2,4,0.26,0.19
2,5,0.31,0.24
3,0,0.15,0.04
3,1,0.17,0.09
3,2,0.13,0.13
3,3,0.18,0.14
3,4,0.18,0.15
3,5,0.14,0.19
4,0,0.16,0.05
4,1,0.09,0.07
4,2,0.12,0.11
4,3,0.28,0.14
4,4,0.09,0.19
4,5,0.18,0.19
5,0,0.12,0.04
5,1,0.13,0.07
5,2,0.15,0.12
5,3,0.16,0.16
5,4,0.2,0.18
5,5,0.29,0.22
6,0,0.19,0.04
6,1,0.15,0.1
6,2,0.27,0.17
6,3,0.11,0.22
6,4,0.12,0.22
6,5,0.14,0.22
7,0,0.21,0.04
7,1,0.13,0.09
7,2,0.14,0.13
7,3,0.11,0.15
7,4,0.25,0.15
7,5,0.13,0.2
8,0,0.08,0.04
8,1,0.13,0.07
8,2,0.12,0.11
8,3,0.2,0.12
8,4,0.14,0.19
8,5,0.17,0.2
9,0,0.2,0.04
9,1,0.11,0.11
9,2,0.3,0.16
9,3,0.24,0.2
9,4,0.16,0.26
9,5,0.29,0.27
10,0,0.23,0.04
10,1,0.23,0.11
10,2,0.2,0.17
10,3,0.15,0.18
10,4,0.17,0.19
10,5,0.33,0.22
11,0,0.19,0.04
11,1,0.22,0.11
11,2,0.19,0.16
11,3,0.12,0.2
11,4,0.27,0.2
11,5,0.15,0.28
12,0,0.17,0.04
12,1,0.19,0.11
12,2,0.15,0.14
12,3,0.18,0.14
12,4,0.19,0.17
12,5,0.18,0.22
13,0,0.13,0.04
13,1,0.11,0.05
13,2,0.2,0.09
13,3,0.29,0.14
13,4,0.16,0.21
13,5,0.18,0.24
14,0,0.13,0.04
14,1,0.12,0.08
14,2,0.21,0.11
14,3,0.14,0.14
14,4,0.23,0.15
14,5,0.2,0.2
15,0,0.14,0.04
15,1,0.21,0.1
15,2,0.22,0.15
15,3,0.12,0.16
15,4,0.1,0.18
15,5,0.12,0.19
16,0,0.11,0.04
16,1,0.13,0.08
16,2,0.15,0.1
16,3,0.17,0.12
16,4,0.16,0.16
16,5,0.19,0.16
17,0,0.22,0.05
17,1,0.14,0.08
17,2,0.23,0.09
17,3,0.08,0.12
17,4,0.18,0.14
17,5,0.11,0.18
18,0,0.17,0.05
18,1,0.15,0.1
18,2,0.18,0.11
18,3,0.18,0.17
18,4,0.22,0.2
18,5,0.15,0.25
19,0,0.12,0.04
19,1,0.16,0.06
19,2,0.26,0.09
19,3,0.09,0.13
19,4,0.15,0.13
19,5,0.08,0.16
20,0,0.21,0.04
20,1,0.15,0.11
20,2,0.19,0.13
20,3,0.27,0.15
20,4,0.14,0.23
20,5,0.11,0.24
21,0,0.17,0.04
21,1,0.19,0.09
21,2,0.15,0.11
21,3,0.16,0.16
21,4,0.32,0.19
21,5,0.19,0.24
22,0,0.19,0.04
22,1,0.21,0.11
22,2,0.12,0.14
22,3,0.12,0.17
22,4,0.2,0.18
22,5,0.17,0.24
23,0,0.15,0.04
23,1,0.16,0.07
23,2,0.27,0.11
23,3,0.16,0.19
23,4,0.28,0.21
23,5,0.11,0.22
24,0,0.11,0.04
24,1,0.18,0.04
24,2,0.03,0.07
24,3,0.19,0.09
24,4,0.12,0.15
24,5,0.21,0.17
25,0,0.19,0.04
25,1,0.07,0.07
25,2,0.27,0.08
25,3,0.12,0.13
25,4,0.15,0.13
25,5,0.18,0.17
26,0,0.11,0.04
26,1,0.12,0.06
26,2,0.26,0.1
26,3,0.16,0.16
26,4,0.22,0.18
26,5,0.22,0.21
27,0,0.28,0.04
27,1,0.12,0.14
27,2,0.18,0.18
27,3,0.2,0.21
27,4,0.11,0.22
27,5,0.35,0.23
28,0,0.13,0.04
28,1,0.2,0.09
28,2,0.16,0.16
28,3,0.16,0.19
28,4,0.14,0.22
28,5,0.31,0.23
29,0,0.16,0.04
29,1,0.2,0.09
29,2,0.28,0.14
29,3,0.25,0.2
29,4,0.34,0.22
29,5,0.32,0.27
30,0,0.14,0.05
30,1,0.14,0.1
30,2,0.27,0.13
30,3,0.32,0.19
30,4,0.3,0.26
30,5,0.16,0.3
