replicate,rank,top-100 model,top-100 acquired
1,0,0.05,0.02
1,1,0.17,0.02
1,2,0.19,0.06
1,3,0.25,0.09
1,4,0.21,0.13
1,5,0.29,0.14
2,0,0.09,0.02
2,1,0.23,0.05
2,2,0.15,0.08
2,3,0.2,0.11
2,4,0.21,0.15
2,5,0.22,0.18
3,0,0.06,0.01
3,1,0.09,0.02
3,2,0.16,0.06
3,3,0.2,0.11
3,4,0.26,0.13
3,5,0.25,0.17
4,0,0.07,0.01
4,1,0.22,0.03
4,2,0.28,0.1
4,3,0.33,0.18
4,4,0.35,0.22
4,5,0.35,0.28
5,0,0.02,0.0
5,1,0.04,0.01
5,2,0.14,0.02
5,3,0.13,0.06
5,4,0.19,0.08
5,5,0.19,0.08
6,0,0.09,0.02
6,1,0.17,0.05
6,2,0.25,0.12
6,3,0.3,0.14
6,4,0.33,0.19
6,5,0.32,0.25
7,0,0.05,0.0
7,1,0.1,0.02
7,2,0.2,0.05
7,3,0.19,0.09
7,4,0.26,0.13
7,5,0.35,0.16
8,0,0.02,0.01
8,1,0.02,0.01
8,2,0.14,0.01
8,3,0.11,0.04
8,4,0.24,0.06
8,5,0.22,0.16
9,0,0.05,0.03
9,1,0.12,0.04
9,2,0.13,0.08
9,3,0.17,0.1
9,4,0.24,0.13
9,5,0.26,0.21
10,0,0.04,0.01
10,1,0.11,0.03
10,2,0.07,0.03
10,3,0.15,0.03
10,4,0.15,0.07
10,5,0.2,0.11
11,0,0.02,0.01
11,1,0.16,0.01
11,2,0.14,0.06
11,3,0.25,0.1
11,4,0.22,0.13
11,5,0.16,0.14
12,0,0.11,0.01
12,1,0.2,0.04
12,2,0.26,0.12
12,3,0.25,0.17
12,4,0.25,0.21
12,5,0.29,0.23
13,0,0.15,0.01
13,1,0.15,0.08
13,2,0.18,0.11
13,3,0.19,0.13
13,4,0.26,0.16
13,5,0.27,0.23
14,0,0.02,0.01
14,1,0.1,0.02
14,2,0.13,0.02
14,3,0.2,0.05
14,4,0.27,0.11
14,5,0.3,0.19
15,0,0.0,0.0
15,1,0.0,0.0
15,2,0.01,0.0
15,3,0.02,0.0
15,4,0.08,0.01
15,5,0.19,0.01
16,0,0.06,0.01
16,1,0.15,0.06
16,2,0.22,0.09
16,3,0.28,0.13
16,4,0.26,0.17
16,5,0.27,0.19
17,0,0.19,0.02
17,1,0.18,0.07
17,2,0.19,0.09
17,3,0.17,0.13
17,4,0.18,0.16
17,5,0.3,0.17
18,0,0.14,0.02
18,1,0.23,0.06
18,2,0.17,0.13
18,3,0.23,0.16
18,4,0.3,0.21
18,5,0.36,0.28
19,0,0.14,0.01
19,1,0.1,0.03
19,2,0.17,0.05
19,3,0.16,0.08
19,4,0.15,0.12
19,5,0.22,0.14
20,0,0.05,0.01
20,1,0.12,0.03
20,2,0.13,0.03
20,3,0.12,0.07
20,4,0.17,0.11
20,5,0.25,0.15
21,0,0.04,0.02
21,1,0.14,0.03
21,2,0.26,0.1
21,3,0.25,0.16
21,4,0.31,0.19
21,5,0.29,0.23
22,0,0.06,0.0
22,1,0.05,0.02
22,2,0.17,0.03
22,3,0.19,0.08
22,4,0.28,0.12
22,5,0.29,0.17
23,0,0.02,0.01
23,1,0.03,0.02
23,2,0.06,0.02
23,3,0.12,0.03
23,4,0.11,0.03
23,5,0.14,0.09
24,0,0.04,0.01
24,1,0.09,0.02
24,2,0.15,0.04
24,3,0.26,0.07
24,4,0.26,0.16
24,5,0.26,0.19
25,0,0.1,0.0
25,1,0.19,0.01
25,2,0.2,0.07
25,3,0.3,0.12
25,4,0.3,0.17
25,5,0.3,0.23
26,0,0.12,0.02
26,1,0.16,0.05
26,2,0.21,0.07
26,3,0.3,0.1
26,4,0.24,0.15
26,5,0.27,0.18
27,0,0.14,0.01
27,1,0.06,0.03
27,2,0.17,0.04
27,3,0.19,0.07
27,4,0.23,0.11
27,5,0.26,0.18
28,0,0.08,0.01
28,1,0.2,0.02
28,2,0.24,0.09
28,3,0.29,0.15
28,4,0.34,0.18
28,5,0.31,0.22
29,0,0.13,0.02
29,1,0.26,0.09
29,2,0.25,0.15
29,3,0.21,0.17
29,4,0.27,0.19
29,5,0.32,0.21
30,0,0.21,0.03
30,1,0.21,0.09
30,2,0.2,0.12
30,3,0.24,0.14
30,4,0.27,0.14
30,5,0.29,0.19
