replicate,rank,top-100 model,top-100 acquired
1,0,0.2,0.0
1,1,0.23,0.02
1,2,0.26,0.07
1,3,0.27,0.13
1,4,0.22,0.2
1,5,0.1,0.22
2,0,0.19,0.0
2,1,0.12,0.06
2,2,0.18,0.07
2,3,0.1,0.11
2,4,0.22,0.14
2,5,0.22,0.16
3,0,0.11,0.0
3,1,0.25,0.01
3,2,0.23,0.04
3,3,0.22,0.11
3,4,0.31,0.13
3,5,0.15,0.19
4,0,0.19,0.01
4,1,0.11,0.07
4,2,0.13,0.11
4,3,0.14,0.14
4,4,0.18,0.17
4,5,0.3,0.2
5,0,0.17,0.0
5,1,0.23,0.04
5,2,0.2,0.09
5,3,0.12,0.11
5,4,0.24,0.11
5,5,0.16,0.2
6,0,0.24,0.0
6,1,0.23,0.03
6,2,0.22,0.06
6,3,0.17,0.15
6,4,0.29,0.19
6,5,0.16,0.26
7,0,0.09,0.0
7,1,0.13,0.02
7,2,0.15,0.02
7,3,0.1,0.1
7,4,0.1,0.12
7,5,0.15,0.14
8,0,0.21,0.0
8,1,0.25,0.09
8,2,0.11,0.13
8,3,0.09,0.13
8,4,0.21,0.15
8,5,0.32,0.19
9,0,0.13,0.01
9,1,0.22,0.02
9,2,0.27,0.1
9,3,0.21,0.16
9,4,0.28,0.19
9,5,0.15,0.24
10,0,0.16,0.0
10,1,0.14,0.05
10,2,0.23,0.1
10,3,0.24,0.15
10,4,0.26,0.18
10,5,0.22,0.22
11,0,0.11,0.0
11,1,0.18,0.04
11,2,0.11,0.1
11,3,0.17,0.1
11,4,0.29,0.16
11,5,0.16,0.22
12,0,0.13,0.0
12,1,0.2,0.05
12,2,0.1,0.1
12,3,0.13,0.11
12,4,0.3,0.13
12,5,0.17,0.2
13,0,0.19,0.0
13,1,0.16,0.03
13,2,0.1,0.08
13,3,0.25,0.09
13,4,0.18,0.13
13,5,0.19,0.15
14,0,0.17,0.0
14,1,0.18,0.05
14,2,0.22,0.1
14,3,0.25,0.14
14,4,0.15,0.15
14,5,0.14,0.18
15,0,0.08,0.0
15,1,0.16,0.02
15,2,0.2,0.07
15,3,0.15,0.13
15,4,0.19,0.15
15,5,0.09,0.17
16,0,0.15,0.0
16,1,0.16,0.05
16,2,0.08,0.09
16,3,0.08,0.09
16,4,0.11,0.09
16,5,0.31,0.11
17,0,0.21,0.01
17,1,0.21,0.1
17,2,0.26,0.12
17,3,0.23,0.19
17,4,0.15,0.21
17,5,0.17,0.22
18,0,0.2,0.0
18,1,0.09,0.03
18,2,0.2,0.04
18,3,0.18,0.13
18,4,0.18,0.13
18,5,0.24,0.18
19,0,0.16,0.0
19,1,0.17,0.03
19,2,0.15,0.06
19,3,0.15,0.11
19,4,0.25,0.14
19,5,0.27,0.2
20,0,0.16,0.0
20,1,0.14,0.06
20,2,0.11,0.11
20,3,0.18,0.13
20,4,0.18,0.16
20,5,0.31,0.17
21,0,0.12,0.0
21,1,0.17,0.01
21,2,0.18,0.06
21,3,0.17,0.11
21,4,0.06,0.14
21,5,0.03,0.15
22,0,0.19,0.0
22,1,0.17,0.04
22,2,0.16,0.12
22,3,0.18,0.12
22,4,0.15,0.14
22,5,0.14,0.15
23,0,0.15,0.0
23,1,0.21,0.05
23,2,0.15,0.13
23,3,0.3,0.16
23,4,0.16,0.2
23,5,0.17,0.2
24,0,0.2,0.0
24,1,0.16,0.07
24,2,0.27,0.11
24,3,0.31,0.18
24,4,0.17,0.21
24,5,0.34,0.23
25,0,0.21,0.0
25,1,0.19,0.06
25,2,0.15,0.13
25,3,0.15,0.14
25,4,0.31,0.16
25,5,0.16,0.22
26,0,0.12,0.0
26,1,0.18,0.05
26,2,0.13,0.07
26,3,0.19,0.07
26,4,0.14,0.12
26,5,0.12,0.14
27,0,0.18,0.0
27,1,0.18,0.05
27,2,0.22,0.1
27,3,0.17,0.16
27,4,0.32,0.19
27,5,0.17,0.23
28,0,0.14,0.0
28,1,0.16,0.0
28,2,0.2,0.06
28,3,0.2,0.1
28,4,0.08,0.14
28,5,0.29,0.14
29,0,0.18,0.01
29,1,0.2,0.06
29,2,0.15,0.08
29,3,0.19,0.09
29,4,0.09,0.12
29,5,0.11,0.14
30,0,0.12,0.01
30,1,0.15,0.06
30,2,0.24,0.11
30,3,0.14,0.17
30,4,0.13,0.18
30,5,0.17,0.18
