replicate,rank,top-100 model,top-100 acquired
1,0,0.19,0.0
1,1,0.16,0.04
1,2,0.07,0.07
1,3,0.15,0.08
1,4,0.22,0.12
1,5,0.2,0.15
2,0,0.16,0.0
2,1,0.21,0.05
2,2,0.2,0.14
2,3,0.11,0.19
2,4,0.17,0.19
2,5,0.25,0.2
3,0,0.17,0.0
3,1,0.2,0.06
3,2,0.2,0.1
3,3,0.06,0.16
3,4,0.23,0.16
3,5,0.14,0.2
4,0,0.16,0.01
4,1,0.14,0.07
4,2,0.2,0.11
4,3,0.21,0.12
4,4,0.19,0.15
4,5,0.11,0.17
5,0,0.17,0.0
5,1,0.17,0.05
5,2,0.17,0.09
5,3,0.11,0.12
5,4,0.14,0.14
5,5,0.15,0.16
6,0,0.1,0.0
6,1,0.19,0.01
6,2,0.17,0.05
6,3,0.18,0.08
6,4,0.17,0.13
6,5,0.11,0.16
7,0,0.18,0.0
7,1,0.15,0.07
7,2,0.15,0.09
7,3,0.19,0.12
7,4,0.15,0.14
7,5,0.17,0.17
8,0,0.08,0.0
8,1,0.23,0.02
8,2,0.13,0.06
8,3,0.2,0.09
8,4,0.13,0.13
8,5,0.19,0.15
9,0,0.17,0.01
9,1,0.17,0.06
9,2,0.2,0.08
9,3,0.17,0.14
9,4,0.08,0.15
9,5,0.24,0.16
10,0,0.14,0.0
10,1,0.1,0.07
10,2,0.21,0.08
10,3,0.18,0.14
10,4,0.14,0.18
10,5,0.11,0.19
11,0,0.13,0.0
11,1,0.18,0.04
11,2,0.16,0.06
11,3,0.24,0.12
11,4,0.19,0.17
11,5,0.25,0.22
12,0,0.16,0.0
12,1,0.11,0.04
12,2,0.16,0.06
12,3,0.17,0.09
12,4,0.29,0.12
12,5,0.11,0.18
13,0,0.15,0.0
13,1,0.14,0.05
13,2,0.22,0.1
13,3,0.22,0.15
13,4,0.14,0.18
13,5,0.25,0.19
14,0,0.21,0.0
14,1,0.12,0.03
14,2,0.16,0.08
14,3,0.14,0.12
14,4,0.05,0.13
14,5,0.23,0.13
15,0,0.19,0.0
15,1,0.07,0.03
15,2,0.27,0.07
15,3,0.27,0.15
15,4,0.22,0.2
15,5,0.3,0.22
16,0,0.2,0.0
16,1,0.23,0.03
16,2,0.18,0.08
16,3,0.19,0.11
16,4,0.19,0.14
16,5,0.15,0.14
17,0,0.16,0.01
17,1,0.19,0.03
17,2,0.2,0.07
17,3,0.12,0.12
17,4,0.29,0.16
17,5,0.19,0.23
18,0,0.16,0.01
18,1,0.1,0.05
18,2,0.13,0.09
18,3,0.15,0.09
18,4,0.17,0.1
18,5,0.06,0.13
19,0,0.08,0.0
19,1,0.07,0.0
19,2,0.19,0.03
19,3,0.09,0.07
19,4,0.2,0.1
19,5,0.14,0.16
20,0,0.1,0.0
20,1,0.17,0.0
20,2,0.19,0.06
20,3,0.11,0.13
20,4,0.23,0.14
20,5,0.27,0.18
21,0,0.14,0.0
21,1,0.12,0.03
21,2,0.2,0.06
21,3,0.21,0.08
21,4,0.25,0.15
21,5,0.23,0.18
22,0,0.21,0.0
22,1,0.16,0.05
22,2,0.13,0.1
22,3,0.13,0.11
22,4,0.14,0.11
22,5,0.18,0.12
23,0,0.12,0.0
23,1,0.2,0.02
23,2,0.14,0.05
23,3,0.15,0.08
23,4,0.1,0.11
23,5,0.22,0.12
24,0,0.16,0.0
24,1,0.19,0.08
24,2,0.17,0.1
24,3,0.15,0.11
24,4,0.15,0.14
24,5,0.17,0.17
25,0,0.11,0.0
25,1,0.2,0.02
25,2,0.1,0.09
25,3,0.16,0.12
25,4,0.2,0.13
25,5,0.14,0.15
26,0,0.16,0.0
26,1,0.2,0.06
26,2,0.14,0.1
26,3,0.12,0.1
26,4,0.25,0.11
26,5,0.12,0.16
27,0,0.14,0.0
27,1,0.17,0.03
27,2,0.13,0.06
27,3,0.18,0.1
27,4,0.18,0.12
27,5,0.24,0.12
28,0,0.14,0.0
28,1,0.13,0.04
28,2,0.15,0.06
28,3,0.12,0.08
28,4,0.21,0.1
28,5,0.2,0.15
29,0,0.19,0.01
29,1,0.14,0.05
29,2,0.2,0.1
29,3,0.2,0.14
29,4,0.16,0.18
29,5,0.16,0.2
30,0,0.15,0.01
30,1,0.17,0.05
30,2,0.13,0.08
30,3,0.16,0.08
30,4,0.17,0.12
30,5,0.14,0.16
