replicate,rank,top-1320 model,top-1320 acquired
1,0,0.005303030303030303,0.0
1,1,0.0696969696969697,0.0
1,2,0.13787878787878788,0.0015151515151515152
1,3,0.15681818181818183,0.0022727272727272726
1,4,0.1553030303030303,0.005303030303030303
1,5,0.12727272727272726,0.006818181818181818
2,0,0.04393939393939394,0.0
2,1,0.09090909090909091,0.0007575757575757576
2,2,0.09772727272727273,0.0022727272727272726
2,3,0.05757575757575758,0.005303030303030303
2,4,0.11666666666666667,0.005303030303030303
2,5,0.11212121212121212,0.014393939393939395
3,0,0.022727272727272728,0.0
3,1,0.0030303030303030303,0.0
3,2,0.0030303030303030303,0.0
3,3,0.019696969696969695,0.0
3,4,0.02196969696969697,0.0
3,5,0.024242424242424242,0.0007575757575757576
4,0,0.0,0.0
4,1,0.0,0.0
4,2,0.0015151515151515152,0.0
4,3,0.015909090909090907,0.0
4,4,0.015151515151515152,0.0007575757575757576
4,5,0.017424242424242425,0.0007575757575757576
5,0,0.012121212121212121,0.0
5,1,0.08787878787878788,0.0007575757575757576
5,2,0.010606060606060607,0.0030303030303030303
5,3,0.02727272727272727,0.005303030303030303
5,4,0.025757575757575757,0.006818181818181818
5,5,0.037121212121212124,0.006818181818181818
6,0,0.12954545454545455,0.0
6,1,0.08257575757575758,0.005303030303030303
6,2,0.11212121212121212,0.006818181818181818
6,3,0.13636363636363635,0.00909090909090909
6,4,0.10454545454545454,0.013636363636363636
6,5,0.18106060606060606,0.020454545454545454
7,0,0.03333333333333333,0.0
7,1,0.055303030303030305,0.0015151515151515152
7,2,0.056818181818181816,0.0015151515151515152
7,3,0.041666666666666664,0.0015151515151515152
7,4,0.02803030303030303,0.0022727272727272726
7,5,0.03787878787878788,0.0022727272727272726
8,0,0.013636363636363636,0.0
8,1,0.03484848484848485,0.0015151515151515152
8,2,0.04090909090909091,0.0030303030303030303
8,3,0.014393939393939395,0.006060606060606061
8,4,0.005303030303030303,0.007575757575757576
8,5,0.03636363636363636,0.007575757575757576
9,0,0.01893939393939394,0.0
9,1,0.0,0.0
9,2,0.006060606060606061,0.0
9,3,0.03484848484848485,0.0
9,4,0.038636363636363635,0.0007575757575757576
9,5,0.15227272727272728,0.0022727272727272726
10,0,0.005303030303030303,0.0
10,1,0.02878787878787879,0.0
10,2,0.02727272727272727,0.0015151515151515152
10,3,0.017424242424242425,0.0022727272727272726
10,4,0.12045454545454545,0.003787878787878788
10,5,0.1393939393939394,0.006060606060606061
11,0,0.07575757575757576,0.0
11,1,0.0030303030303030303,0.0
11,2,0.0030303030303030303,0.0
11,3,0.007575757575757576,0.0
11,4,0.015909090909090907,0.0
11,5,0.014393939393939395,0.0
12,0,0.1159090909090909,0.0
12,1,0.03484848484848485,0.0007575757575757576
12,2,0.11666666666666667,0.0007575757575757576
12,3,0.07803030303030303,0.0022727272727272726
12,4,0.15984848484848485,0.006818181818181818
12,5,0.09924242424242424,0.012121212121212121
13,0,0.0,0.0
13,1,0.02727272727272727,0.0
13,2,0.06742424242424243,0.0007575757575757576
13,3,0.013636363636363636,0.004545454545454545
13,4,0.00909090909090909,0.005303030303030303
13,5,0.05075757575757576,0.005303030303030303
14,0,0.02878787878787879,0.0
14,1,0.04318181818181818,0.0015151515151515152
14,2,0.022727272727272728,0.0022727272727272726
14,3,0.017424242424242425,0.0030303030303030303
14,4,0.07878787878787878,0.004545454545454545
14,5,0.07424242424242425,0.004545454545454545
15,0,0.038636363636363635,0.0
15,1,0.05,0.0
15,2,0.05075757575757576,0.0022727272727272726
15,3,0.058333333333333334,0.0022727272727272726
15,4,0.11969696969696969,0.003787878787878788
15,5,0.09393939393939393,0.007575757575757576
16,0,0.011363636363636364,0.0
16,1,0.006818181818181818,0.0
16,2,0.00909090909090909,0.0
16,3,0.006060606060606061,0.0
16,4,0.031818181818181815,0.0007575757575757576
16,5,0.022727272727272728,0.0007575757575757576
17,0,0.022727272727272728,0.0
17,1,0.011363636363636364,0.0
17,2,0.004545454545454545,0.0
17,3,0.009848484848484848,0.0007575757575757576
17,4,0.04696969696969697,0.0007575757575757576
17,5,0.02878787878787879,0.0007575757575757576
18,0,0.18181818181818182,0.0
18,1,0.0659090909090909,0.00909090909090909
18,2,0.22121212121212122,0.012878787878787878
18,3,0.17424242424242425,0.017424242424242425
18,4,0.16590909090909092,0.022727272727272728
18,5,0.20303030303030303,0.02803030303030303
19,0,0.024242424242424242,0.0
19,1,0.029545454545454545,0.0
19,2,0.04621212121212121,0.0015151515151515152
19,3,0.1318181818181818,0.00909090909090909
19,4,0.11136363636363636,0.014393939393939395
19,5,0.14696969696969697,0.021212121212121213
20,0,0.058333333333333334,0.0
20,1,0.010606060606060607,0.0015151515151515152
20,2,0.0659090909090909,0.0015151515151515152
20,3,0.0696969696969697,0.0022727272727272726
20,4,0.10303030303030303,0.0030303030303030303
20,5,0.08409090909090909,0.006818181818181818
21,0,0.003787878787878788,0.0
21,1,0.05454545454545454,0.0
21,2,0.01818181818181818,0.0
21,3,0.045454545454545456,0.0
21,4,0.0946969696969697,0.0022727272727272726
21,5,0.04621212121212121,0.004545454545454545
22,0,0.02878787878787879,0.0
22,1,0.0,0.0
22,2,0.030303030303030304,0.0
22,3,0.023484848484848483,0.0
22,4,0.05227272727272727,0.0015151515151515152
22,5,0.06136363636363636,0.0030303030303030303
23,0,0.04924242424242424,0.0
23,1,0.004545454545454545,0.0
23,2,0.0022727272727272726,0.0007575757575757576
23,3,0.013636363636363636,0.0015151515151515152
