replicate,rank,top-100 model,top-100 acquired
1,0,0.12,0.05
1,1,0.21,0.06
1,2,0.2,0.1
1,3,0.2,0.12
1,4,0.19,0.13
1,5,0.34,0.17
2,0,0.16,0.03
2,1,0.09,0.06
2,2,0.19,0.07
2,3,0.31,0.13
2,4,0.3,0.15
2,5,0.35,0.2
3,0,0.15,0.03
3,1,0.16,0.04
3,2,0.17,0.08
3,3,0.24,0.09
3,4,0.3,0.17
3,5,0.3,0.22
4,0,0.12,0.02
4,1,0.12,0.03
4,2,0.16,0.05
4,3,0.25,0.08
4,4,0.29,0.15
4,5,0.29,0.2
5,0,0.08,0.02
5,1,0.07,0.03
5,2,0.16,0.04
5,3,0.21,0.08
5,4,0.23,0.14
5,5,0.23,0.19
6,0,0.09,0.02
6,1,0.16,0.04
6,2,0.17,0.07
6,3,0.23,0.09
6,4,0.29,0.16
6,5,0.29,0.23
7,0,0.08,0.0
7,1,0.23,0.03
7,2,0.23,0.07
7,3,0.23,0.13
7,4,0.24,0.16
7,5,0.25,0.19
8,0,0.13,0.02
8,1,0.17,0.03
8,2,0.21,0.07
8,3,0.26,0.13
8,4,0.33,0.18
8,5,0.32,0.25
9,0,0.2,0.04
9,1,0.19,0.11
9,2,0.3,0.12
9,3,0.26,0.18
9,4,0.3,0.23
9,5,0.31,0.26
10,0,0.06,0.04
10,1,0.11,0.04
10,2,0.22,0.08
10,3,0.25,0.15
10,4,0.25,0.19
10,5,0.27,0.22
11,0,0.08,0.03
11,1,0.19,0.05
11,2,0.21,0.08
11,3,0.28,0.14
11,4,0.23,0.18
11,5,0.29,0.21
12,0,0.13,0.01
12,1,0.11,0.05
12,2,0.19,0.07
12,3,0.24,0.13
12,4,0.3,0.17
12,5,0.36,0.22
13,0,0.08,0.03
13,1,0.11,0.03
13,2,0.16,0.04
13,3,0.14,0.08
13,4,0.19,0.09
13,5,0.29,0.16
14,0,0.13,0.04
14,1,0.11,0.05
14,2,0.18,0.08
14,3,0.18,0.1
14,4,0.27,0.13
14,5,0.29,0.21
15,0,0.08,0.01
15,1,0.12,0.01
15,2,0.21,0.03
15,3,0.22,0.1
15,4,0.22,0.15
15,5,0.25,0.19
16,0,0.12,0.04
16,1,0.19,0.06
16,2,0.18,0.12
16,3,0.26,0.13
16,4,0.28,0.15
16,5,0.31,0.22
17,0,0.18,0.02
17,1,0.15,0.04
17,2,0.2,0.07
17,3,0.22,0.15
17,4,0.25,0.17
17,5,0.25,0.18
18,0,0.19,0.04
18,1,0.19,0.07
18,2,0.19,0.11
18,3,0.21,0.15
18,4,0.24,0.18
18,5,0.32,0.22
19,0,0.06,0.0
19,1,0.16,0.03
19,2,0.24,0.06
19,3,0.15,0.12
19,4,0.3,0.14
19,5,0.34,0.18
20,0,0.16,0.04
20,1,0.12,0.08
20,2,0.18,0.1
20,3,0.26,0.13
20,4,0.27,0.16
20,5,0.28,0.23
21,0,0.22,0.03
21,1,0.19,0.06
21,2,0.2,0.13
21,3,0.24,0.15
21,4,0.29,0.18
21,5,0.28,0.22
22,0,0.12,0.02
22,1,0.17,0.05
22,2,0.19,0.06
22,3,0.22,0.1
22,4,0.28,0.15
22,5,0.26,0.2
23,0,0.15,0.03
23,1,0.15,0.06
23,2,0.24,0.1
23,3,0.29,0.15
23,4,0.32,0.19
23,5,0.31,0.24
24,0,0.04,0.02
24,1,0.07,0.03
24,2,0.05,0.04
24,3,0.11,0.04
24,4,0.24,0.06
24,5,0.25,0.11
25,0,0.11,0.02
25,1,0.24,0.04
25,2,0.22,0.11
25,3,0.25,0.15
25,4,0.27,0.2
25,5,0.3,0.22
26,0,0.1,0.04
26,1,0.09,0.05
26,2,0.21,0.07
26,3,0.22,0.1
26,4,0.33,0.14
26,5,0.31,0.21
27,0,0.12,0.02
27,1,0.11,0.05
27,2,0.11,0.05
27,3,0.28,0.07
27,4,0.3,0.19
27,5,0.27,0.22
28,0,0.12,0.0
28,1,0.16,0.03
28,2,0.16,0.06
28,3,0.2,0.12
28,4,0.26,0.17
28,5,0.27,0.2
29,0,0.18,0.06
29,1,0.2,0.1
29,2,0.21,0.12
29,3,0.31,0.17
29,4,0.35,0.26
29,5,0.34,0.31
30,0,0.2,0.03
30,1,0.17,0.07
30,2,0.22,0.11
30,3,0.28,0.14
30,4,0.29,0.18
30,5,0.32,0.22
