replicate,rank,top-100 model,top-100 acquired
1,0,0.12,0.03
1,1,0.21,0.06
1,2,0.18,0.11
1,3,0.14,0.18
1,4,0.12,0.21
1,5,0.07,0.22
2,0,0.23,0.03
2,1,0.16,0.09
2,2,0.26,0.1
2,3,0.21,0.16
2,4,0.18,0.16
2,5,0.19,0.23
3,0,0.22,0.03
3,1,0.13,0.08
3,2,0.14,0.14
3,3,0.24,0.16
3,4,0.29,0.21
3,5,0.17,0.26
4,0,0.15,0.04
4,1,0.13,0.08
4,2,0.18,0.13
4,3,0.13,0.16
4,4,0.11,0.18
4,5,0.15,0.2
5,0,0.18,0.03
5,1,0.14,0.08
5,2,0.28,0.13
5,3,0.12,0.19
5,4,0.18,0.21
5,5,0.32,0.24
6,0,0.14,0.03
6,1,0.2,0.08
6,2,0.2,0.1
6,3,0.15,0.17
6,4,0.17,0.21
6,5,0.07,0.26
7,0,0.19,0.03
7,1,0.19,0.07
7,2,0.2,0.16
7,3,0.17,0.22
7,4,0.13,0.23
7,5,0.14,0.26
8,0,0.19,0.03
8,1,0.12,0.09
8,2,0.2,0.11
8,3,0.27,0.15
8,4,0.16,0.2
8,5,0.18,0.23
9,0,0.15,0.03
9,1,0.15,0.09
9,2,0.12,0.14
9,3,0.33,0.16
9,4,0.32,0.22
9,5,0.12,0.28
10,0,0.21,0.03
10,1,0.24,0.11
10,2,0.13,0.14
10,3,0.11,0.17
10,4,0.16,0.18
10,5,0.18,0.21
11,0,0.1,0.03
11,1,0.19,0.05
11,2,0.12,0.06
11,3,0.18,0.1
11,4,0.11,0.15
11,5,0.3,0.15
12,0,0.19,0.03
12,1,0.18,0.09
12,2,0.17,0.11
12,3,0.14,0.14
12,4,0.18,0.16
12,5,0.13,0.19
13,0,0.16,0.03
13,1,0.16,0.06
13,2,0.18,0.09
13,3,0.18,0.12
13,4,0.16,0.16
13,5,0.31,0.19
14,0,0.12,0.03
14,1,0.12,0.06
14,2,0.26,0.08
14,3,0.14,0.13
14,4,0.27,0.17
14,5,0.29,0.21
15,0,0.14,0.03
15,1,0.17,0.08
15,2,0.19,0.14
15,3,0.22,0.18
15,4,0.29,0.19
15,5,0.31,0.24
16,0,0.18,0.03
16,1,0.21,0.1
16,2,0.18,0.14
16,3,0.24,0.16
16,4,0.14,0.23
16,5,0.18,0.23
17,0,0.19,0.03
17,1,0.15,0.07
17,2,0.23,0.09
17,3,0.17,0.14
17,4,0.18,0.16
17,5,0.16,0.2
18,0,0.14,0.04
18,1,0.11,0.11
18,2,0.25,0.11
18,3,0.31,0.18
18,4,0.28,0.22
18,5,0.3,0.26
19,0,0.23,0.03
19,1,0.21,0.08
19,2,0.18,0.15
19,3,0.21,0.18
19,4,0.19,0.21
19,5,0.09,0.25
20,0,0.17,0.03
20,1,0.18,0.06
20,2,0.2,0.12
20,3,0.2,0.17
20,4,0.16,0.19
20,5,0.23,0.21
21,0,0.18,0.03
21,1,0.27,0.08
21,2,0.16,0.17
21,3,0.17,0.2
21,4,0.3,0.23
21,5,0.31,0.25
22,0,0.14,0.03
22,1,0.21,0.09
22,2,0.21,0.13
22,3,0.27,0.15
22,4,0.23,0.19
22,5,0.32,0.23
23,0,0.2,0.03
23,1,0.15,0.09
23,2,0.25,0.14
23,3,0.27,0.17
23,4,0.13,0.22
23,5,0.33,0.23
24,0,0.12,0.03
24,1,0.13,0.06
24,2,0.1,0.07
24,3,0.15,0.09
24,4,0.27,0.13
24,5,0.26,0.22
25,0,0.2,0.03
25,1,0.16,0.1
25,2,0.15,0.1
25,3,0.11,0.11
25,4,0.18,0.13
25,5,0.14,0.16
26,0,0.18,0.03
26,1,0.2,0.07
26,2,0.04,0.11
26,3,0.23,0.13
26,4,0.17,0.17
26,5,0.28,0.21
27,0,0.14,0.03
27,1,0.22,0.05
27,2,0.19,0.12
27,3,0.25,0.15
27,4,0.08,0.21
27,5,0.19,0.22
28,0,0.14,0.03
28,1,0.22,0.05
28,2,0.13,0.09
28,3,0.15,0.11
28,4,0.3,0.15
28,5,0.15,0.23
29,0,0.2,0.03
29,1,0.22,0.07
29,2,0.16,0.11
29,3,0.11,0.15
29,4,0.24,0.17
29,5,0.17,0.22
30,0,0.19,0.04
30,1,0.18,0.1
30,2,0.24,0.12
30,3,0.16,0.16
30,4,0.16,0.19
30,5,0.31,0.22
