replicate,rank,top-100 model,top-100 acquired
1,0,0.21,0.04
1,1,0.2,0.07
1,2,0.27,0.1
1,3,0.26,0.15
1,4,0.31,0.17
1,5,0.31,0.24
2,0,0.22,0.03
2,1,0.15,0.1
2,2,0.22,0.13
2,3,0.25,0.17
2,4,0.27,0.2
2,5,0.31,0.21
3,0,0.1,0.01
3,1,0.17,0.02
3,2,0.23,0.09
3,3,0.27,0.15
3,4,0.27,0.18
3,5,0.27,0.23
4,0,0.24,0.02
4,1,0.23,0.1
4,2,0.24,0.15
4,3,0.21,0.17
4,4,0.26,0.19
4,5,0.29,0.21
5,0,0.14,0.03
5,1,0.11,0.04
5,2,0.19,0.06
5,3,0.24,0.1
5,4,0.26,0.17
5,5,0.32,0.24
6,0,0.18,0.01
6,1,0.13,0.03
6,2,0.22,0.06
6,3,0.19,0.13
6,4,0.19,0.15
6,5,0.3,0.17
7,0,0.09,0.0
7,1,0.12,0.03
7,2,0.19,0.05
7,3,0.22,0.12
7,4,0.24,0.13
7,5,0.27,0.18
8,0,0.2,0.01
8,1,0.22,0.06
8,2,0.29,0.1
8,3,0.3,0.14
8,4,0.28,0.19
8,5,0.26,0.2
9,0,0.22,0.04
9,1,0.21,0.11
9,2,0.22,0.16
9,3,0.31,0.2
9,4,0.32,0.25
9,5,0.34,0.3
10,0,0.05,0.04
10,1,0.06,0.05
10,2,0.09,0.06
10,3,0.11,0.07
10,4,0.12,0.07
10,5,0.15,0.09
11,0,0.02,0.0
11,1,0.12,0.01
11,2,0.15,0.05
11,3,0.27,0.07
11,4,0.28,0.13
11,5,0.24,0.18
12,0,0.17,0.0
12,1,0.19,0.02
12,2,0.19,0.06
12,3,0.23,0.09
12,4,0.27,0.18
12,5,0.28,0.22
13,0,0.17,0.02
13,1,0.13,0.04
13,2,0.18,0.09
13,3,0.2,0.12
13,4,0.28,0.15
13,5,0.3,0.23
14,0,0.17,0.02
14,1,0.18,0.04
14,2,0.23,0.08
14,3,0.26,0.15
14,4,0.29,0.2
14,5,0.29,0.26
15,0,0.11,0.02
15,1,0.12,0.05
15,2,0.24,0.09
15,3,0.26,0.13
15,4,0.28,0.19
15,5,0.28,0.21
16,0,0.16,0.01
16,1,0.17,0.06
16,2,0.23,0.12
16,3,0.23,0.14
16,4,0.21,0.17
16,5,0.23,0.19
17,0,0.21,0.04
17,1,0.19,0.08
17,2,0.24,0.12
17,3,0.25,0.18
17,4,0.28,0.21
17,5,0.34,0.26
18,0,0.21,0.03
18,1,0.19,0.1
18,2,0.28,0.13
18,3,0.25,0.16
18,4,0.29,0.22
18,5,0.29,0.25
19,0,0.1,0.01
19,1,0.25,0.04
19,2,0.21,0.08
19,3,0.22,0.13
19,4,0.22,0.18
19,5,0.26,0.2
20,0,0.06,0.0
20,1,0.18,0.01
20,2,0.23,0.07
20,3,0.27,0.12
20,4,0.26,0.17
20,5,0.27,0.2
21,0,0.06,0.01
21,1,0.13,0.02
21,2,0.12,0.03
21,3,0.18,0.04
21,4,0.22,0.12
21,5,0.26,0.16
22,0,0.12,0.02
22,1,0.05,0.02
22,2,0.11,0.04
22,3,0.17,0.06
22,4,0.11,0.08
22,5,0.19,0.08
23,0,0.17,0.02
23,1,0.12,0.05
23,2,0.21,0.08
23,3,0.2,0.13
23,4,0.25,0.14
23,5,0.29,0.18
24,0,0.19,0.03
24,1,0.21,0.08
24,2,0.21,0.12
24,3,0.24,0.13
24,4,0.25,0.17
24,5,0.26,0.19
25,0,0.17,0.02
25,1,0.11,0.06
25,2,0.13,0.07
25,3,0.17,0.08
25,4,0.2,0.11
25,5,0.21,0.15
26,0,0.12,0.02
26,1,0.17,0.07
26,2,0.17,0.07
26,3,0.23,0.1
26,4,0.23,0.18
26,5,0.3,0.18
27,0,0.15,0.01
27,1,0.19,0.05
27,2,0.22,0.09
27,3,0.28,0.17
27,4,0.27,0.19
27,5,0.3,0.23
28,0,0.15,0.01
28,1,0.2,0.06
28,2,0.22,0.11
28,3,0.25,0.15
28,4,0.3,0.19
28,5,0.3,0.23
29,0,0.27,0.02
29,1,0.25,0.08
29,2,0.2,0.14
29,3,0.26,0.17
29,4,0.33,0.21
29,5,0.35,0.26
30,0,0.24,0.03
30,1,0.25,0.07
30,2,0.28,0.13
30,3,0.26,0.17
30,4,0.25,0.22
30,5,0.3,0.24
